"Wavelength (nm)","Norm SNSPD Counts (dB)"
1557.6500000001001,-32.274992655709895
1557.6600000001001,-32.30238548313023
1557.6700000001001,-32.163954931109565
1557.6800000001,-32.107030860844255
1557.6900000001,-32.04282127398983
1557.7000000001,-32.0706917131609
1557.7100000001,-32.019790362421425
1557.7200000001,-31.94644085840498
1557.7300000001,-31.9749010196538
1557.7400000001,-31.839398605274415
1557.7500000001,-31.910806375586205
1557.7600000001,-31.8279240101425
1557.7700000001,-31.7324642811515
1557.7800000001,-31.70595702215209
1557.7900000001,-31.65181295296971
1557.8000000001,-31.613308286100008
1557.8100000001,-31.691102642913
1557.8200000001,-31.59380233622975
1557.8300000001002,-31.67947761125871
1557.8400000001002,-31.631526039245532
1557.8500000001002,-31.635226668033525
1557.8600000001002,-31.57960997740471
1557.8700000001002,-31.505804753717058
1557.8800000001002,-31.522493549096637
1557.8900000001001,-31.44794979288003
1557.9000000001001,-31.553905623333055
1557.9100000001001,-31.43469897056635
1557.9200000001001,-31.48505263537399
1557.9300000001,-31.446346587078622
1557.9400000001,-31.482015334212644
1557.9500000001,-31.49152071334891
1557.9600000001,-31.491888336338487
1557.9700000001,-31.51600519554308
1557.9800000001,-31.455960462829008
1557.9900000001,-31.458380696657514
1558.0000000001,-31.449347198258593
1558.0100000001,-31.51645031777539
1558.0200000001,-31.558663315760704
1558.0300000001,-31.574128909894426
1558.0400000001,-31.589079962330512
1558.0500000001,-31.689160990746995
1558.0600000001,-31.721673635873515
1558.0700000001,-31.703140534233647
1558.0800000001002,-31.708273376949833
1558.0900000001002,-31.902255119946652
1558.1000000001002,-31.925032576709658
1558.1100000001002,-32.09480595773526
1558.1200000001002,-32.20492813129622
1558.1300000001002,-32.32493163098367
1558.1400000001001,-32.538793274683286
1558.1500000001001,-32.75285580656429
1558.1600000001001,-32.94292480644198
1558.1700000001001,-33.380955765187935
1558.1800000001,-33.76286519692832
1558.1900000001,-34.19465499190075
1558.2000000001,-34.7615223925539
1558.2100000001,-35.12914385071124
1558.2200000001,-36.111528831399404
1558.2300000001,-36.88659039639227
1558.2400000001,-37.77620342058135
1558.2500000001,-39.30891983518847
1558.2600000001,-41.39076120870557
1558.2700000001,-42.95591967576379
1558.2800000001,-46.26509527096324
1558.2900000001,-49.933349317599955
1558.3000000001,-52.24400592330702
1558.3100000001,-49.22185329913373
1558.3200000001,-44.432746067243
1558.3300000001002,-41.69944127092029
1558.3400000001002,-39.78742515816921
1558.3500000001002,-38.07488601107326
1558.3600000001002,-36.858537448540204
1558.3700000001002,-35.89939449347652
1558.3800000001002,-34.78797472807369
1558.3900000001001,-34.20115167544104
1558.4000000001001,-33.577765214380555
1558.4100000001001,-32.98690358938879
1558.4200000001001,-32.62606202586658
1558.4300000001,-32.04128117941303
1558.4400000001,-31.66774160338332
1558.4500000001,-31.44461202948968
1558.4600000001,-31.05380095271533
1558.4700000001,-30.902051668617485
1558.4800000001,-30.538289361060066
1558.4900000001,-30.27771967767321
1558.5000000001,-30.128619801273846
1558.5100000001,-30.033663751877175
1558.5200000001,-29.842730279097882
1558.5300000001,-29.727844417052765
1558.5400000001,-29.543187110263847
1558.5500000001,-29.38237575096185
1558.5600000001,-29.25965353998677
1558.5700000001,-29.187040213673686
1558.5800000001002,-29.07413500530309
1558.5900000001002,-28.922908757117327
1558.6000000001002,-28.8617854756344
1558.6100000001002,-28.72616016866225
1558.6200000001002,-28.616511757142643
1558.6300000001002,-28.56519750533858
1558.6400000001001,-28.495128596834903
1558.6500000001001,-28.40147460209423
1558.6600000001001,-28.325923909006026
1558.6700000001001,-28.28547079897649
1558.6800000001,-28.20846303742506
1558.6900000001,-28.08805856477342
1558.7000000001,-28.025288910040217
1558.7100000001,-27.860111645391292
1558.7200000001,-27.888679270645675
1558.7300000001,-27.824231041762253
1558.7400000001,-27.729929208419218
1558.7500000001,-27.726839045471827
1558.7600000001,-27.708438605100078
1558.7700000001,-27.56173642665506
1558.7800000001,-27.502941280316296
1558.7900000001,-27.503127089220946
1558.8000000001,-27.436988190617754
1558.8100000001,-27.323044920593507
1558.8200000001,-27.255325210552208
1558.8300000001002,-27.262130735104897
1558.8400000001002,-27.224729050309968
1558.8500000001002,-27.095865330303827
1558.8600000001002,-27.034304634897683
1558.8700000001002,-26.99729493225472
1558.8800000001002,-26.971523873877846
1558.8900000001001,-26.868498282410144
1558.9000000001001,-26.842230567979144
1558.9100000001001,-26.76156312526784
1558.9200000001001,-26.75405351792603
1558.9300000001,-26.68906475384837
1558.9400000001,-26.59593858218459
1558.9500000001,-26.55112071157272
1558.9600000001,-26.447640114001217
1558.9700000001,-26.410709595297966
1558.9800000001,-26.396584589649073
1558.9900000001,-26.346535884574944
1559.0000000001,-26.28268242963356
1559.0100000001,-26.207901568341732
1559.0200000001,-26.178157791520754
1559.0300000001,-26.107865682750813
1559.0400000001,-26.076150314819174
1559.0500000001,-26.036066525575915
1559.0600000001,-25.97142024388541
1559.0700000001,-25.93022587239066
1559.0800000001002,-25.85730724737659
1559.0900000001002,-25.743968566177674
1559.1000000001002,-25.82549646910313
1559.1100000001002,-25.702893974103024
1559.1200000001002,-25.61400474101683
1559.1300000001002,-25.541739514036998
1559.1400000001001,-25.54053386457283
1559.1500000001001,-25.49640808134466
1559.1600000001001,-25.42189750226865
1559.1700000001001,-25.33977483315446
1559.1800000001,-25.327525174724585
1559.1900000001,-25.275312854073377
1559.2000000001,-25.22863159276431
1559.2100000001,-25.135307232170252
1559.2200000001,-25.072721461070678
1559.2300000001,-24.99956476334706
1559.2400000001,-24.96561877655488
1559.2500000001,-24.904103040192048
1559.2600000001,-24.851955037113363
1559.2700000001,-24.830637931937915
1559.2800000001,-24.77404928925631
1559.2900000001,-24.662972675098697
1559.3000000001,-24.63318011289036
1559.3100000001,-24.50870992120478
1559.3200000001,-24.455254802810362
1559.3300000001002,-24.429966123371507
1559.3400000001002,-24.382417121561737
1559.3500000001002,-24.31458992540437
1559.3600000001002,-24.279016580070795
1559.3700000001002,-24.20425230468323
1559.3800000001002,-24.08894073894553
1559.3900000001001,-24.036425074675893
1559.4000000001001,-23.962291435864547
1559.4100000001001,-23.894839561485885
1559.4200000001001,-23.817449266538887
1559.4300000001,-23.85618432724753
1559.4400000001,-23.779381820868828
1559.4500000001,-23.708961621234547
1559.4600000001,-23.66781045910141
1559.4700000001,-23.575606235303578
1559.4800000001,-23.522991853812528
1559.4900000001,-23.391825039311126
1559.5000000001,-23.319899403074388
1559.5100000001,-23.261679518824003
1559.5200000001,-23.149441605374406
1559.5300000001,-23.154965752291208
1559.5400000001,-23.178145737307318
1559.5500000001,-23.02145776922409
1559.5600000001,-22.948267670888427
1559.5700000001,-22.906927259946084
1559.5800000001002,-22.83327800859819
1559.5900000001002,-22.73698420319991
1559.6000000001002,-22.682046275111098
1559.6100000001002,-22.58134845409691
1559.6200000001002,-22.495585198020596
1559.6300000001002,-22.421681360332407
1559.6400000001001,-22.377623570604893
1559.6500000001001,-22.294056227782747
1559.6600000001001,-22.21149465619937
1559.6700000001001,-22.11882847833651
1559.6800000001,-22.04544965544455
1559.6900000001,-21.994479223073313
1559.7000000001,-21.9226255453628
1559.7100000001,-21.78894923319345
1559.7200000001,-21.67421189769467
1559.7300000001,-21.62373778905745
1559.7400000001,-21.49864410060779
1559.7500000001,-21.460887128540453
1559.7600000001,-21.35948832580158
1559.7700000001,-21.26541430112649
1559.7800000001,-21.20052424574819
1559.7900000001,-21.104211358886687
1559.8000000001,-21.046440425987974
1559.8100000001,-20.953278187414757
1559.8200000001,-20.85644441171508
1559.8300000001002,-20.736332016264434
1559.8400000001002,-20.625123510346455
1559.8500000001002,-20.506295081025527
1559.8600000001002,-20.444331438743134
1559.8700000001002,-20.342712942828317
1559.8800000001002,-20.295024382451913
1559.8900000001001,-20.18310625715354
1559.9000000001001,-20.091119503709848
1559.9100000001001,-19.973881270830994
1559.9200000001001,-19.787866612879817
1559.9300000001,-19.700602491761593
1559.9400000001,-19.639712152270334
1559.9500000001,-19.49746341069631
1559.9600000001,-19.473492626313185
1559.9700000001,-19.301251031939735
1559.9800000001,-19.25144824897956
1559.9900000001,-19.130509780096283
1560.0000000001,-18.90374216358999
1560.0100000001,-18.887486742506976
1560.0200000001,-18.78154311282392
1560.0300000001,-18.579513160412517
1560.0400000001,-18.495378405115368
1560.0500000001,-18.386646694457237
1560.0600000001,-18.272702091089336
1560.0700000001,-18.13485607641427
1560.0800000001002,-17.98925838402155
1560.0900000001002,-17.81808361199237
1560.1000000001002,-17.632560466773153
1560.1100000001002,-17.569033588499142
1560.1200000001002,-17.469482741729855
1560.1300000001002,-17.32832573694722
1560.1400000001001,-17.215808039957096
1560.1500000001001,-17.08614308491625
1560.1600000001001,-16.8602418741652
1560.1700000001001,-16.766143657069563
1560.1800000001,-16.59238418375
1560.1900000001,-16.439820810216307
1560.2000000001,-16.302206406267967
1560.2100000001,-16.132364296701525
1560.2200000001,-15.96083282939572
1560.2300000001,-15.754599207845084
1560.2400000001,-15.602721632005954
1560.2500000001,-15.432640805883793
1560.2600000001,-15.249874691752305
1560.2700000001,-15.128508050432615
1560.2800000001,-14.990217993255161
1560.2900000001,-14.752168321793322
1560.3000000001,-14.56704191203756
1560.3100000001,-14.324962096574037
1560.3200000001,-14.149753195090096
1560.3300000001002,-13.979179719590405
1560.3400000001002,-13.78526506925751
1560.3500000001002,-13.570781512009823
1560.3600000001002,-13.375576404592879
1560.3700000001002,-13.15630998593619
1560.3800000001002,-12.882321904613324
1560.3900000001001,-12.693379366739999
1560.4000000001001,-12.376571648602683
1560.4100000001001,-12.133399293335778
1560.4200000001001,-11.908120426582125
1560.4300000001,-11.68230998162128
1560.4400000001,-11.428849644210901
1560.4500000001,-11.181266490513613
1560.4600000001,-10.967292540139415
1560.4700000001,-10.69939235735382
1560.4800000001,-10.507200757729995
1560.4900000001,-10.17361338621371
1560.5000000001,-9.918437203822108
1560.5100000001,-9.639178518630445
1560.5200000001,-9.287133453275294
1560.5300000001,-9.009658148907873
1560.5400000001,-8.775571534364502
1560.5500000001,-8.505135827831207
1560.5600000001,-8.361929184365735
1560.5700000001,-8.109317396428935
1560.5800000001002,-7.877419549949592
1560.5900000001002,-7.638300161782732
1560.6000000001002,-7.497245049998292
1560.6100000001002,-7.567387144734326
1560.6200000001002,-8.4619956580204
1560.6300000001002,-9.165070780028943
1560.6400000001001,-7.454898514252173
1560.6500000001001,-6.831627823666731
1560.6600000001001,-6.55196724253903
1560.6700000001001,-6.50702278551453
1560.6800000001,-6.510633853420363
1560.6900000001,-6.521467507283908
1560.7000000001,-6.582302626369626
1560.7100000001,-6.693861110420619
1560.7200000001,-6.791735645867258
1560.7300000001,-6.978257698218567
1560.7400000001,-7.125112518159017
1560.7500000001,-7.391292418057401
1560.7600000001,-7.642652710170086
1560.7700000001,-7.896164201060304
1560.7800000001,-8.194820156455727
1560.7900000001,-8.465258681457712
1560.8000000001,-8.76491235561562
1560.8100000001,-9.087883087634607
1560.8200000001,-9.363363179649065
1560.8300000001002,-9.619805888697588
1560.8400000001002,-9.968414406565314
1560.8500000001002,-10.238700454752191
1560.8600000001002,-10.573203543398726
1560.8700000001002,-10.856520054849057
1560.8800000001002,-11.165187271136546
1560.8900000001001,-11.482655079529538
1560.9000000001001,-11.811379634248018
1560.9100000001001,-12.07246122592512
1560.9200000001001,-12.268528260090699
1560.9300000001,-12.536043443502951
1560.9400000001,-12.78712859748637
1560.9500000001,-13.047078908224869
1560.9600000001,-13.316538588742802
1560.9700000001,-13.590561850683514
1560.9800000001,-13.822528768534127
1560.9900000001,-14.054189220243805
1561.0000000001,-14.288357617377304
1561.0100000001,-14.515556899516387
1561.0200000001,-14.812380471117502
1561.0300000001,-15.001392399742816
1561.0400000001,-15.209719678470222
1561.0500000001,-15.416736639134367
1561.0600000001,-15.566138011044583
1561.0700000001,-15.73906134213061
1561.0800000001002,-15.966158305077938
1561.0900000001002,-16.22310311251821
1561.1000000001002,-16.490008088461842
1561.1100000001002,-16.682451058746445
1561.1200000001002,-16.830464269790347
1561.1300000001002,-16.997591883181798
1561.1400000001001,-17.21816628743113
1561.1500000001001,-17.406363084527147
1561.1600000001001,-17.58307305043846
1561.1700000001001,-17.711356925800448
1561.1800000001,-17.886781987267884
1561.1900000001,-18.05087066265618
1561.2000000001,-18.213677527505368
1561.2100000001,-18.38700794502178
1561.2200000001,-18.58455121743424
1561.2300000001,-18.703373134496182
1561.2400000001,-18.961628806013053
1561.2500000001,-19.093349110596286
1561.2600000001,-19.26108996952707
1561.2700000001,-19.43636147014204
1561.2800000001,-19.558317536049266
1561.2900000001,-19.62012177973404
1561.3000000001,-19.79768415562273
1561.3100000001,-19.944055655911676
1561.3200000001,-20.151720138073557
1561.3300000001002,-20.256704840787897
1561.3400000001002,-20.395994012178328
1561.3500000001002,-20.524719488266822
1561.3600000001002,-20.635560833901817
1561.3700000001002,-20.806747143690707
1561.3800000001002,-20.95446065916846
1561.3900000001001,-21.081055071168112
1561.4000000001001,-21.23105695141856
1561.4100000001001,-21.338829130673137
1561.4200000001001,-21.503092988209062
1561.4300000001,-21.59014228568271
1561.4400000001,-21.77386392382867
1561.4500000001,-21.91445885842546
1561.4600000001,-22.036670675976453
1561.4700000001,-22.15873537770915
1561.4800000001,-22.20282611005969
1561.4900000001,-22.388849560002654
1561.5000000001,-22.43529606048756
1561.5100000001,-22.61355783825367
1561.5200000001,-22.745738235171412
1561.5300000001,-22.80348975757406
1561.5400000001,-22.964067112423177
1561.5500000001,-23.114063105069537
1561.5600000001,-23.266303606167288
1561.5700000001,-23.426298472470336
1561.5800000001002,-23.535483609033164
1561.5900000001002,-23.63029911789916
1561.6000000001002,-23.71389880161505
1561.6100000001002,-23.77771373070376
1561.6200000001002,-23.83997164969476
1561.6300000001002,-23.984190463344348
1561.6400000001001,-24.122738903681544
1561.6500000001001,-24.16759055373952
1561.6600000001001,-24.304954221932267
1561.6700000001001,-24.38597324268264
1561.6800000001,-24.539283429681017
1561.6900000001,-24.639965430376108
1561.7000000001,-24.803467810476295
1561.7100000002001,-24.790342091664645
1561.7200000002001,-24.946800631440063
1561.7300000001,-24.979930766370835
1561.7400000002,-25.10619243121532
1561.7500000002,-25.243555084578603
1561.7600000002,-25.394333994388496
1561.7700000002,-25.50428003687657
1561.7800000002,-25.619765301826224
1561.7900000002,-25.655000059624502
1561.8000000002,-25.77305546670845
1561.8100000002,-25.8560623000244
1561.8200000002,-26.00609030150478
1561.8300000002,-26.06238418900759
1561.8400000002,-26.173885201478836
1561.8500000002,-26.21901484557613
1561.8600000002,-26.327696137939085
1561.8700000002,-26.446267117323643
1561.8800000002002,-26.54068028362815
1561.8900000002002,-26.603377371342113
1561.9000000002002,-26.796901704841684
1561.9100000002002,-26.848089080785126
1561.9200000002002,-26.927239731339718
1561.9300000002002,-26.987186859078523
1561.9400000002001,-27.053437785238227
1561.9500000002001,-27.1202961452303
1561.9600000002001,-27.298083932546735
1561.9700000002001,-27.31105464746075
1561.9800000002,-27.48020881247569
1561.9900000002,-27.540036989421974
1562.0000000002,-27.617558077940334
1562.0100000002,-27.702744337202706
1562.0200000002,-27.84411873015661
1562.0300000002,-27.907362658765532
1562.0400000002,-28.063388043775618
1562.0500000002,-28.13498061948863
1562.0600000002,-28.2278806760411
1562.0700000002,-28.28398320790444
1562.0800000002,-28.38883549113275
1562.0900000002,-28.44914120036496
1562.1000000002,-28.513820913834845
1562.1100000002,-28.575998326141146
1562.1200000002,-28.73181886170943
1562.1300000002002,-28.819619743131693
1562.1400000002002,-28.915538686282257
1562.1500000002002,-29.024063645820107
1562.1600000002002,-29.096039436687114
1562.1700000002002,-29.230105157524303
1562.1800000002002,-29.311176498148797
1562.1900000002001,-29.355800303063436
1562.2000000002001,-29.405832663244578
1562.2100000002001,-29.46646822213204
1562.2200000002001,-29.566226490786743
1562.2300000002,-29.638349491115417
1562.2400000002,-29.720174778223466
1562.2500000002,-29.98241755744702
1562.2600000002,-29.926152330480647
1562.2700000002,-29.976907571591397
1562.2800000002,-30.145508069880826
1562.2900000002,-30.26688087753261
1562.3000000002,-30.292075778230743
1562.3100000002,-30.361219518550257
1562.3200000002,-30.394319626256994
1562.3300000002,-30.50423167336064
1562.3400000002,-30.576670246814643
1562.3500000002,-30.676410914968237
1562.3600000002,-30.739321523350927
1562.3700000002,-30.824555011465115
1562.3800000002002,-31.008342316393733
1562.3900000002002,-30.87791818830044
1562.4000000002002,-31.09488647165351
1562.4100000002002,-31.180798542411075
1562.4200000002002,-31.193815944039706
1562.4300000002002,-31.34011325688728
1562.4400000002001,-31.402272948861025
1562.4500000002001,-31.519308452092606
1562.4600000002001,-31.560894895438377
1562.4700000002001,-31.765500458494774
1562.4800000002,-31.804560009964312
1562.4900000002,-31.83504674200348
1562.5000000002,-31.907398390939253
1562.5100000002,-32.15012861237034
1562.5200000002,-32.09880576415455
1562.5300000002,-32.18551982595824
1562.5400000002,-32.2692226267974
1562.5500000002,-32.32440356688987
1562.5600000002,-32.43946815584499
1562.5700000002,-32.51702444728139
1562.5800000002,-32.597627890984874
1562.5900000002,-32.71912318555118
1562.6000000002,-32.83047940644518
1562.6100000002,-32.90373619981212
1562.6200000002,-32.91991378642795
1562.6300000002002,-32.95706807311368
1562.6400000002002,-33.03348473887604
1562.6500000002002,-33.21267992724063
1562.6600000002002,-33.20980007244393
1562.6700000002002,-33.234448606558374
1562.6800000002002,-33.46062270052872
1562.6900000002001,-33.43813453540241
1562.7000000002001,-33.57073432909853
1562.7100000002001,-33.727657204285705
1562.7200000002001,-33.74651141289209
1562.7300000002,-33.86508888456811
1562.7400000002,-33.81658051750847
1562.7500000002,-33.92566830589933
1562.7600000002,-34.05657021167861
1562.7700000002,-34.096911554318154
1562.7800000002,-34.33286473955398
1562.7900000002,-34.28680610673168
1562.8000000002,-34.381200292305614
1562.8100000002,-34.44874855436777
1562.8200000002,-34.587029567108225
1562.8300000002,-34.69524748430692
1562.8400000002,-34.811574824072736
1562.8500000002,-34.805637573106104
1562.8600000002,-34.74658736547121
1562.8700000002,-35.03946404890284
1562.8800000002002,-35.08651804157242
1562.8900000002002,-35.207961327343284
1562.9000000002002,-35.1987860096811
1562.9100000002002,-35.25281142141051
1562.9200000002002,-35.390986739845545
1562.9300000002002,-35.43529308878489
1562.9400000002001,-35.39419633624527
1562.9500000002001,-35.513078160364515
1562.9600000002001,-35.562036022688446
1562.9700000002001,-35.743743382382796
1562.9800000002,-35.641682798100156
1562.9900000002,-35.85639576846691
1563.0000000002,-36.00096132406455
1563.0100000002,-35.992559582843455
1563.0200000002,-35.958870777547595
1563.0300000002,-36.2377299463883
1563.0400000002,-36.16327325077091
1563.0500000002,-36.29719055473471
1563.0600000002,-36.490347022480336
1563.0700000002,-36.54775289770319
1563.0800000002,-36.70411167750535
1563.0900000002,-36.67598777727854
1563.1000000002,-36.81021659288486
1563.1100000002,-36.9574307041259
1563.1200000002,-37.04812335657177
1563.1300000002002,-37.034410557917596
1563.1400000002002,-36.960932793544714
1563.1500000002002,-37.057283024131465
1563.1600000002002,-37.29684822374219
1563.1700000002002,-37.43555969958609
1563.1800000002002,-37.44644572240796
1563.1900000002001,-37.65072168492524
1563.2000000002001,-37.559750468498606
1563.2100000002001,-37.77317425983477
1563.2200000002001,-37.76206537859695
1563.2300000002,-37.715480384634795
1563.2400000002,-37.927860666715524
1563.2500000002,-38.116044775679015
1563.2600000002,-38.06862895580489
1563.2700000002,-38.19300451958755
1563.2800000002,-38.38234999910768
1563.2900000002,-38.32556981859433
1563.3000000002,-38.381990349966166
1563.3100000002,-38.587454432157486
1563.3200000002,-38.78104433158315
1563.3300000002,-38.618581393788695
1563.3400000002,-38.65892694169162
1563.3500000002,-38.770757239098195
1563.3600000002,-39.012729172705896
1563.3700000002,-39.12903797318789
1563.3800000002002,-38.97214909238588
1563.3900000002002,-39.18345213882258
